35120158969000	3	53	1	4
35120158969000	2	-12.5625	14.75	-43.375
35120158969000	1	0.694638	-0.0817221	9.38442
35120237429000	3	39	8	3
35120237429000	2	-8.25	19.3125	-42.875
35120237429000	1	0.463092	-1.30755	9.3027
35120315890000	3	26	2	1
35120315890000	2	-4.9375	21.625	-42.375
35120315890000	1	0.190685	-0.422231	10.0382
35120394381000	3	17	-1	0
35120394381000	2	-2.9375	22.625	-42.125
35120394381000	1	-0.040861	0.190685	9.95647
35120472781000	3	11	-1	0
35120472781000	2	-1.875	22.625	-42.125
35120472781000	1	0	0.149824	9.69769
35120551364000	3	10	0	0
35120551364000	2	-1.375	22.625	-42.125
35120551364000	1	-0.040861	0.0817221	9.69769
35120629794000	3	9	0	0
35120629794000	2	-1.125	22.125	-42.375
35120629794000	1	0	-0.040861	9.65683
35120708712000	3	5	0	1
35120708712000	2	-0.625	21.875	-41.875
35120708712000	1	0.0817221	-0.040861	9.65683
35120787204000	3	5	0	0
35120787204000	2	-0.875	21.625	-42.375
35120787204000	1	0	0.0817221	9.72493
35120865451000	2	-1.375	21.625	-42.375
35120865451000	1	0	0	9.65683
35120944033000	2	-1.125	21.875	-42.125
35120944033000	1	-0.040861	-0.040861	9.65683
35121022525000	2	-2.1875	21.875	-42.625
35121022525000	1	-0.040861	0	9.65683
35121100741000	2	-1.875	21.875	-42.625
35121100741000	1	0.040861	0	9.69769
35121179263000	2	-1.625	21.875	-42.875
35121179263000	1	0	0.040861	9.72493
35121257632000	2	-1.875	22.125	-43.375
35121257632000	1	0	0.040861	9.65683
35121336093000	2	-1.375	22.375	-42.625
35121336093000	1	-0.040861	0	9.69769
35121414462000	2	-1.875	22.625	-42.125
35121414462000	1	-0.040861	0.040861	9.65683
35121492953000	2	-1.625	22.625	-42.625
35121492953000	1	0	0.040861	9.69769
35121571475000	1	-0.040861	0	9.69769
35121650210000	2	-1.625	22.375	-43.625
35121650210000	1	0	0	9.69769
35121728701000	3	5	0	1
35121728701000	2	-1.375	22.375	-43.9375
35121728701000	1	0.0817221	0	9.65683
35121807193000	3	359	1	5
35121807193000	2	-1.375	22.125	-43.125
35121807193000	1	0.912563	-0.0817221	9.5751
35121885592000	3	347	0	15
35121885592000	2	-0.375	21.875	-42.875
35121885592000	1	2.53338	0.0817221	9.65683
35121964053000	3	3	-4	-13
35121964053000	2	0.375	21.875	-42.375
35121964053000	1	-2.22012	0.721878	9.76579
35122042514000	3	9	1	-10
35122042514000	2	1.625	21.625	-42.625
35122042514000	1	-1.72978	-0.108963	9.61597
35122121035000	3	14	2	-13
35122121035000	2	2.1875	20.875	-42.625
35122121035000	1	-2.15201	-0.272407	9.53424
35122199527000	3	5	0	-1
35122199527000	2	2.1875	20.625	-42.625
35122199527000	1	-0.108963	0.040861	9.76579
35122278048000	3	0	1	0
35122278048000	2	2.4375	20.125	-42.875
35122278048000	1	-0.0817221	-0.0817221	9.69769
35122356448000	3	359	0	0
35122356448000	2	2.1875	20.125	-42.875
35122356448000	1	-0.040861	0	9.69769
35122434756000	3	358	0	0
35122434756000	2	2.1875	21.125	-43.625
35122434756000	1	-0.040861	0	9.65683
35122513247000	2	1.875	21.375	-43.625
35122513247000	1	-0.0817221	0	9.69769
35122591739000	2	1.375	21.875	-43.375
35122591739000	1	-0.0817221	-0.040861	9.69769
35122670291000	3	3	1	-6
35122670291000	2	0.875	22.125	-43.375
35122670291000	1	-0.953424	-0.108963	9.69769
35122748660000	3	11	1	-11
35122748660000	2	0.625	22.375	-43.125
35122748660000	1	-1.87961	-0.231546	9.69769
35122827182000	3	6	2	0
35122827182000	2	-0.125	22.625	-42.875
35122827182000	1	-0.040861	-0.272407	9.69769
35122905551000	3	6	-2	-3
35122905551000	2	-0.125	22.875	-42.875
35122905551000	1	-0.463092	0.38137	9.65683
35122984134000	3	357	-3	8
35122984134000	2	-0.375	23.125	-42.875
35122984134000	1	1.33479	0.463092	9.53424
35123062747000	3	356	0	5
35123062747000	2	-0.625	23.125	-42.625
35123062747000	1	0.912563	0.0817221	9.5751
35123141574000	3	356	0	1
35123141574000	2	-0.125	22.625	-43.375
35123141574000	1	0.108963	0	9.65683
35123220126000	3	357	1	0
35123220126000	2	0.125	22.625	-43.9375
35123220126000	1	-0.040861	-0.108963	9.65683
35123298587000	3	357	0	0
35123298587000	2	0.125	22.375	-43.9375
35123298587000	1	0	-0.040861	9.69769
35123376834000	3	358	0	0
35123376834000	2	-0.125	21.875	-44.1875
35123376834000	1	-0.040861	0.040861	9.69769
35123454654000	2	-0.125	22.125	-43.625
35123454654000	1	-0.040861	-0.040861	9.65683
35123532748000	3	359	0	0
35123532748000	2	-0.625	21.875	-43.125
35123532748000	1	-0.040861	-0.040861	9.69769
35123610995000	2	-0.125	21.875	-42.875
35123610995000	1	0	0	9.69769
35123689212000	2	0.125	21.875	-42.875
35123689212000	1	0	0	9.65683
35123767794000	3	359	0	1
35123767794000	2	-0.125	22.375	-43.125
35123767794000	1	0.0817221	0.0817221	9.65683
35123846225000	3	359	-10	1
35123846225000	2	-0.125	22.875	-43.125
35123846225000	1	0.149824	1.68892	9.69769
35123924594000	3	359	-10	0
35123924594000	2	-0.125	22.875	-43.375
35123924594000	1	-0.0817221	1.79789	9.76579
35124003054000	3	0	-1	-2
35124003054000	1	-0.313268	0.149824	9.72493
35124081393000	3	1	8	-2
35124081393000	2	0.125	22.875	-43.375
35124081393000	1	-0.313268	-1.30755	9.61597
35124159854000	3	6	13	-3
35124159854000	2	0.125	22.375	-43.625
35124159854000	1	-0.503953	-2.22012	9.5751
35124238528000	3	5	2	0
35124238528000	2	-0.375	22.625	-43.625
35124238528000	1	-0.0817221	-0.299648	9.69769
35124316928000	3	4	0	0
35124316928000	2	0.125	22.875	-43.625
35124316928000	1	-0.040861	0.0817221	9.65683
35124395266000	3	3	0	0
35124395266000	2	-0.125	22.375	-43.625
35124395266000	1	0	0	9.69769
35124473666000	2	0.125	22.125	-43.625
35124473666000	1	-0.040861	0	9.69769
35124552096000	2	0.125	21.875	-43.125
35124552096000	1	-0.040861	0	9.65683
35124630343000	2	-0.625	21.375	-43.375
35124630343000	1	-0.0817221	0	9.69769
35124709445000	2	-0.625	21.375	-43.125
35124709445000	1	-0.040861	-0.040861	9.65683
35124788791000	3	3	3	-1
35124788791000	2	-0.625	22.125	-42.875
35124788791000	1	-0.190685	-0.572055	9.72493
35124867221000	3	7	20	0
35124867221000	2	-0.875	22.375	-43.375
35124867221000	1	-0.0817221	-3.52767	9.5751
35124957858000	3	6	-4	1
35124957858000	2	-0.625	22.625	-43.375
35124957858000	1	0.108963	0.694638	9.65683
35125035983000	3	6	-13	-3
35125035983000	2	-0.875	22.625	-43.625
35125035983000	1	-0.531194	2.30184	9.65683
35125113986000	3	5	-10	2
35125113986000	2	-0.625	22.125	-43.625
35125113986000	1	0.272407	1.64806	9.69769
35125192172000	3	5	1	0
35125192172000	2	-0.625	22.125	-43.9375
35125192172000	1	-0.0817221	-0.0817221	9.69769
35125270511000	3	5	0	0
35125270511000	2	-0.625	21.875	-43.625
35125270511000	1	-0.040861	0	9.65683
35125348941000	3	4	0	0
35125348941000	2	-0.125	21.625	-43.9375
35125348941000	1	-0.040861	-0.040861	9.65683
35125427310000	2	-0.875	21.875	-43.9375
35125427310000	1	-0.0817221	-0.040861	9.65683
35125505618000	2	-0.625	21.625	-43.9375
35125505618000	1	-0.040861	0	9.69769
35125584018000	3	3	0	1
35125584018000	2	-0.375	22.125	-43.9375
35125584018000	1	0.0817221	0.040861	9.53424
35125662326000	3	3	0	0
35125662326000	2	-0.625	22.625	-43.9375
35125662326000	1	0	0	9.65683
35125740542000	2	-0.375	22.625	-43.9375
35125740542000	1	0	0.040861	9.65683
35125818728000	2	-0.375	23.4375	-43.9375
35125818728000	1	0	0	9.65683
35125897128000	2	-0.875	22.875	-43.9375
35125897128000	1	-0.040861	0.040861	9.65683
35125975222000	2	-0.625	22.875	-43.375
35125975222000	1	-0.040861	0	9.65683
35126054355000	2	-0.375	22.875	-43.125
35126054355000	1	-0.040861	-0.040861	9.65683
35126132785000	2	-0.625	22.375	-42.875
35126132785000	1	0	0.040861	9.61597
35126211734000	2	-0.125	22.875	-43.125
35126211734000	1	-0.0817221	-0.040861	9.65683
35126290164000	2	-0.625	22.625	-42.875
35126290164000	1	-0.040861	0	9.61597
35126368716000	2	-0.875	22.375	-43.375
35126368716000	1	0	0	9.69769
35126446994000	2	-0.875	22.625	-43.125
35126446994000	1	-0.040861	0	9.65683
